Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Product ID,Promotion Flag,Promotion Details,Customer Age Group,Customer Loyalty Status,Current Stock Level,Restocking Date,Restocking Quantity,Stockout Indicator,Turnover Rate,Lead Time,Shelf Life,Temperature,Weather Condition,Weather Impact Indicator,Rolling Average Sales,Seasonality Index
T302547,C,Naypyitaw,Normal,Female,Food and beverages,68.27,9,30.72,614.44,2019-05-16,17:34,Ewallet,583.72,4.761905,30.72,6.2,P005,No,10% off,35-44,Non-Member,138,2019-05-22,185,No,Low,4,22,90,Snowy,No,49.62895482499046,0.8236626662918903
T133164,C,Mandalay,Member,Male,Sports and travel,46.67,27,63.01,1260.17,2019-04-13,05:05,Credit card,1197.16,4.761905,63.01,5.6,P004,No,N/A,25-34,Non-Member,669,2019-04-17,210,Yes,High,1,19,94,Snowy,No,16.633202038853344,1.0142567726227423
T722653,C,Yangon,Normal,Male,Fashion accessories,89.9,26,116.87,2337.42,2019-08-19,01:45,Cash,2220.55,4.761905,116.87,8.6,P006,No,10% off,45-54,Non-Member,719,2019-08-22,159,Yes,Medium,2,18,62,Cloudy,Yes,19.84003262634527,0.9628529436421027
T596737,A,Mandalay,Member,Male,Food and beverages,23.71,48,56.9,1138.05,2019-11-21,01:49,Credit card,1081.15,4.761905,56.9,7.5,P005,No,N/A,18-24,Non-Member,227,2019-11-27,369,No,High,1,29,61,Cloudy,Yes,46.240922517976685,0.9417851976608475
T615287,C,Naypyitaw,Member,Female,Food and beverages,72.0,26,93.6,1871.94,2019-10-23,02:33,Credit card,1778.35,4.761905,93.6,6.7,P005,No,10% off,25-34,Non-Member,395,2019-10-25,330,No,High,4,20,64,Snowy,Yes,25.134320148904745,1.049477846811629
T568111,C,Mandalay,Member,Female,Food and beverages,45.16,18,40.64,812.87,2019-07-06,16:15,Ewallet,772.23,4.761905,40.64,8.4,P005,Yes,10% off,45-54,Member,623,2019-07-07,454,Yes,Low,4,12,51,Sunny,Yes,27.106367207209622,0.8405271193247842
T306830,B,Naypyitaw,Normal,Female,Food and beverages,38.15,26,49.59,991.79,2019-05-15,10:28,Cash,942.2,4.761905,49.59,7.6,P005,Yes,N/A,35-44,Non-Member,435,2019-05-17,495,Yes,Low,1,18,65,Snowy,No,40.48603335486597,1.0084461887603653
T784530,B,Yangon,Normal,Female,Electronic accessories,16.48,24,19.77,395.47,2019-06-30,05:47,Ewallet,375.7,4.761905,19.77,5.9,P002,Yes,N/A,35-44,Non-Member,117,2019-07-02,224,Yes,High,1,28,93,Rainy,Yes,13.401413511937363,0.9665220843082805
T566180,A,Yangon,Member,Female,Sports and travel,70.48,1,3.52,70.48,2020-01-18,01:47,Cash,66.95,4.761905,3.52,5.2,P004,No,N/A,45-54,Member,441,2020-01-23,244,Yes,Low,4,16,72,Sunny,No,42.47056409326829,1.0646392060138417
T515691,A,Mandalay,Normal,Female,Electronic accessories,18.63,22,20.49,409.78,2019-08-25,14:41,Cash,389.29,4.761905,20.49,5.2,P002,Yes,10% off,45-54,Non-Member,565,2019-08-29,440,Yes,Low,1,19,94,Snowy,No,10.615209114916478,0.9671584773368106
T579909,A,Mandalay,Member,Male,Food and beverages,24.77,47,58.22,1164.36,2019-08-04,18:57,Credit card,1106.14,4.761905,58.22,7.7,P005,No,10% off,35-44,Non-Member,985,2019-08-06,185,Yes,High,1,13,88,Cloudy,Yes,48.76575560515721,0.9086720330735072
T180110,A,Yangon,Normal,Female,Health and beauty,56.62,11,31.14,622.82,2020-03-11,06:00,Cash,591.67,4.761905,31.14,5.1,P001,No,10% off,18-24,Non-Member,896,2020-03-16,421,No,Low,4,25,56,Snowy,Yes,38.85952138991961,0.8705635022831311
T618143,C,Mandalay,Normal,Male,Sports and travel,30.22,27,40.8,816.06,2019-10-31,00:56,Ewallet,775.25,4.761905,40.8,6.8,P004,No,N/A,45-54,Non-Member,100,2019-11-06,139,Yes,Medium,3,22,50,Snowy,No,10.510653563048171,0.8924885617298893
T272828,C,Naypyitaw,Member,Male,Home and lifestyle,54.35,25,67.94,1358.7,2020-03-09,22:28,Credit card,1290.77,4.761905,67.94,8.2,P003,No,10% off,25-34,Non-Member,838,2020-03-10,226,No,High,1,12,88,Cloudy,Yes,31.62607830890229,0.9547003879610266
T353178,B,Yangon,Normal,Male,Home and lifestyle,14.67,25,18.34,366.73,2019-06-11,11:20,Cash,348.39,4.761905,18.34,8.1,P003,No,N/A,18-24,Member,651,2019-06-14,100,No,High,2,26,98,Rainy,Yes,45.431810901295776,1.1524410706686665
T437713,C,Naypyitaw,Normal,Female,Electronic accessories,94.03,14,65.82,1316.39,2020-02-14,16:33,Ewallet,1250.57,4.761905,65.82,7.3,P002,Yes,N/A,25-34,Member,335,2020-02-18,378,Yes,Low,2,29,79,Sunny,Yes,31.384298034032483,0.9750435334505552
T430515,B,Yangon,Normal,Female,Health and beauty,36.73,42,77.14,1542.75,2019-10-07,18:21,Cash,1465.61,4.761905,77.14,8.2,P001,No,N/A,25-34,Member,149,2019-10-10,135,No,Low,3,21,92,Sunny,Yes,36.17102418430506,0.9127065040641066
T104079,C,Naypyitaw,Normal,Female,Electronic accessories,76.29,26,99.18,1983.63,2020-02-19,22:32,Ewallet,1884.44,4.761905,99.18,5.2,P002,Yes,10% off,45-54,Member,182,2020-02-21,433,No,Low,4,20,92,Sunny,No,13.297648176488583,0.982711067273289
T339752,A,Mandalay,Normal,Female,Sports and travel,84.27,15,63.2,1264.07,2019-10-30,16:45,Cash,1200.87,4.761905,63.2,10.0,P004,No,N/A,25-34,Non-Member,623,2019-11-04,442,No,High,4,9,70,Cloudy,No,15.98653932015392,1.0913846860671135
T627198,C,Mandalay,Normal,Male,Health and beauty,58.8,31,91.14,1822.84,2020-01-06,13:58,Ewallet,1731.7,4.761905,91.14,9.9,P001,No,10% off,18-24,Member,684,2020-01-11,354,Yes,High,2,17,80,Sunny,Yes,23.706609899462542,1.0658791594572241
T117744,C,Mandalay,Normal,Female,Sports and travel,46.19,49,113.16,2263.24,2020-01-04,06:06,Cash,2150.08,4.761905,113.16,6.9,P004,No,N/A,25-34,Non-Member,206,2020-01-07,278,No,Medium,2,9,75,Sunny,No,39.486187582731105,1.0628014145352567
T991726,C,Naypyitaw,Member,Male,Electronic accessories,22.34,14,15.64,312.75,2019-09-04,08:13,Credit card,297.11,4.761905,15.64,8.6,P002,No,10% off,25-34,Member,367,2019-09-09,283,No,High,3,7,99,Sunny,Yes,41.23355082735014,1.0177624804952177
T827279,B,Mandalay,Member,Male,Electronic accessories,71.05,22,78.16,1563.13,2020-01-13,11:11,Credit card,1484.97,4.761905,78.16,9.7,P002,No,10% off,18-24,Member,314,2020-01-19,207,No,High,1,21,86,Sunny,Yes,16.211753098466623,0.9579132778651367
T880919,C,Yangon,Member,Female,Electronic accessories,35.54,11,19.55,390.95,2019-04-18,04:48,Credit card,371.41,4.761905,19.55,7.4,P002,Yes,N/A,18-24,Member,291,2019-04-22,100,No,Low,2,19,61,Cloudy,Yes,33.833842221807785,0.9641014851402294
T936013,C,Naypyitaw,Normal,Male,Sports and travel,94.89,25,118.61,2372.28,2019-06-20,19:08,Ewallet,2253.67,4.761905,118.61,6.6,P004,No,N/A,45-54,Member,417,2019-06-22,118,Yes,High,4,8,71,Rainy,No,38.23527719017741,0.9739331947891756
T903125,C,Naypyitaw,Member,Male,Electronic accessories,61.13,11,33.62,672.48,2019-12-25,14:49,Ewallet,638.85,4.761905,33.62,6.8,P002,No,N/A,45-54,Member,139,2019-12-31,281,Yes,Medium,2,9,51,Snowy,Yes,28.25135656397265,0.8645184945674238
T593077,C,Yangon,Member,Male,Fashion accessories,67.15,38,127.59,2551.77,2019-04-02,12:41,Credit card,2424.18,4.761905,127.59,6.2,P006,No,N/A,18-24,Non-Member,821,2019-04-05,489,No,Low,2,19,78,Cloudy,Yes,18.340139056906537,1.1857200636479206
T387807,A,Mandalay,Member,Male,Food and beverages,80.12,37,148.22,2964.32,2019-09-26,22:49,Ewallet,2816.1,4.761905,148.22,9.0,P005,No,10% off,35-44,Non-Member,281,2019-09-29,491,No,Low,1,12,83,Cloudy,Yes,13.691040991573553,1.0894276202524877
T481255,B,Mandalay,Normal,Female,Home and lifestyle,51.31,38,97.48,1949.64,2020-01-10,20:49,Ewallet,1852.16,4.761905,97.48,8.0,P003,No,N/A,45-54,Non-Member,810,2020-01-16,445,No,Medium,4,25,82,Sunny,Yes,34.146175315442136,1.0019039992697283
T182475,A,Yangon,Member,Female,Health and beauty,93.43,5,23.36,467.16,2019-11-01,01:58,Ewallet,443.8,4.761905,23.36,8.1,P001,Yes,N/A,45-54,Non-Member,934,2019-11-04,315,Yes,High,3,16,70,Sunny,No,15.31640357296569,1.1321644732914429
T868951,B,Naypyitaw,Member,Male,Fashion accessories,21.39,15,16.04,320.86,2019-05-25,11:01,Ewallet,304.81,4.761905,16.04,6.2,P006,No,10% off,25-34,Non-Member,418,2019-05-26,311,No,Medium,2,20,99,Sunny,Yes,49.59451229842192,1.022599704777781
T724923,B,Mandalay,Member,Male,Health and beauty,32.68,27,44.12,882.34,2020-01-14,19:28,Credit card,838.23,4.761905,44.12,6.5,P001,No,10% off,45-54,Non-Member,818,2020-01-16,248,No,High,3,18,82,Snowy,No,12.47285881767465,0.9225763858829108
T751929,C,Naypyitaw,Member,Male,Food and beverages,55.21,33,91.1,1821.93,2019-07-16,12:02,Cash,1730.83,4.761905,91.1,8.6,P005,No,10% off,25-34,Member,708,2019-07-19,328,Yes,High,3,27,65,Cloudy,Yes,39.596588230324954,0.9847118321647256
T772862,C,Yangon,Normal,Male,Food and beverages,84.33,37,156.01,3120.23,2019-08-02,11:43,Credit card,2964.22,4.761905,156.01,9.1,P005,Yes,10% off,18-24,Member,439,2019-08-08,399,No,High,1,27,91,Cloudy,No,14.263042127992724,0.8816768166957464
T629731,C,Naypyitaw,Member,Female,Electronic accessories,79.84,3,11.98,239.53,2020-02-24,00:55,Ewallet,227.55,4.761905,11.98,5.3,P002,No,10% off,25-34,Non-Member,836,2020-03-01,337,No,Low,2,8,89,Rainy,No,39.30374870834566,1.1919573932112104
T685413,A,Naypyitaw,Member,Male,Sports and travel,34.11,1,1.71,34.11,2019-09-11,11:11,Cash,32.41,4.761905,1.71,8.3,P004,Yes,10% off,35-44,Non-Member,991,2019-09-14,402,No,Medium,1,23,93,Sunny,Yes,18.15103013363174,0.8277528537186363
T555592,C,Naypyitaw,Member,Male,Health and beauty,65.47,49,160.4,3208.01,2019-08-25,08:55,Cash,3047.61,4.761905,160.4,8.2,P001,No,N/A,35-44,Non-Member,157,2019-08-29,444,Yes,Low,3,22,97,Cloudy,No,41.471136795938165,1.196128175512989
T615414,C,Yangon,Normal,Male,Home and lifestyle,66.19,14,46.33,926.69,2019-05-20,03:32,Cash,880.36,4.761905,46.33,5.1,P003,No,10% off,18-24,Non-Member,406,2019-05-26,99,Yes,Medium,4,26,81,Rainy,No,42.626686783883926,1.0360907934828378
T904420,A,Mandalay,Member,Male,Home and lifestyle,25.9,30,38.85,777.09,2019-08-22,01:14,Credit card,738.24,4.761905,38.85,6.2,P003,No,10% off,25-34,Non-Member,533,2019-08-25,157,No,Medium,2,24,98,Cloudy,Yes,30.997713555375576,0.8913213922577173
T166319,A,Yangon,Normal,Male,Food and beverages,67.07,9,30.18,603.63,2020-01-06,07:35,Credit card,573.45,4.761905,30.18,6.0,P005,No,N/A,45-54,Member,258,2020-01-09,395,Yes,High,1,10,68,Rainy,No,48.685895734484035,1.1868281884494785
T581983,A,Naypyitaw,Member,Female,Electronic accessories,74.63,24,89.56,1791.14,2019-04-08,08:48,Cash,1701.58,4.761905,89.56,9.3,P002,No,N/A,45-54,Member,225,2019-04-13,460,Yes,Low,4,5,56,Rainy,No,45.08082631671262,0.9857317963982054
T796456,B,Mandalay,Member,Female,Health and beauty,50.43,42,105.91,2118.26,2020-01-11,21:12,Ewallet,2012.34,4.761905,105.91,9.6,P001,No,N/A,45-54,Member,951,2020-01-16,457,No,High,2,22,96,Snowy,No,37.130035530665836,1.0697994800967674
T794857,B,Naypyitaw,Normal,Male,Electronic accessories,31.08,6,9.33,186.51,2020-03-04,10:18,Ewallet,177.18,4.761905,9.33,9.5,P002,Yes,10% off,45-54,Member,420,2020-03-07,64,Yes,Medium,4,19,65,Rainy,Yes,45.11903116361539,1.0952678139241536
T462090,B,Mandalay,Normal,Female,Sports and travel,54.91,21,57.66,1153.14,2020-02-12,18:34,Credit card,1095.48,4.761905,57.66,9.6,P004,No,N/A,45-54,Member,196,2020-02-17,473,Yes,High,2,15,84,Cloudy,No,40.39379680906279,1.0641106879633007
T564030,A,Naypyitaw,Member,Female,Food and beverages,11.27,13,7.32,146.48,2020-01-10,22:24,Ewallet,139.16,4.761905,7.32,7.3,P005,No,10% off,18-24,Non-Member,805,2020-01-15,58,Yes,Low,3,9,75,Sunny,No,38.181395419975125,0.8048060752388726
T723478,C,Naypyitaw,Member,Female,Sports and travel,57.81,4,11.56,231.23,2019-05-24,08:54,Credit card,219.66,4.761905,11.56,5.7,P004,No,10% off,45-54,Non-Member,222,2019-05-29,114,Yes,High,1,16,91,Cloudy,No,31.03522427216288,0.8842888630850582
T687772,A,Mandalay,Member,Female,Food and beverages,63.7,19,60.52,1210.38,2020-03-26,10:03,Cash,1149.86,4.761905,60.52,5.1,P005,Yes,10% off,45-54,Non-Member,266,2020-04-01,455,Yes,Medium,4,19,51,Cloudy,No,37.544999300244505,0.9665037713607031
T964288,B,Yangon,Normal,Female,Health and beauty,59.65,37,110.35,2207.01,2020-01-02,13:16,Cash,2096.66,4.761905,110.35,5.4,P001,No,N/A,18-24,Member,622,2020-01-07,89,No,High,4,10,84,Rainy,No,28.0780016873521,0.960352648645906
T753270,A,Mandalay,Normal,Male,Home and lifestyle,25.74,8,10.29,205.89,2019-10-16,08:31,Ewallet,195.6,4.761905,10.29,5.8,P003,Yes,10% off,35-44,Non-Member,308,2019-10-17,312,Yes,High,4,18,97,Sunny,Yes,36.34040197461874,0.9079208966075717
T396695,C,Naypyitaw,Normal,Female,Sports and travel,92.36,26,120.06,2401.26,2020-01-09,11:57,Ewallet,2281.2,4.761905,120.06,6.0,P004,No,N/A,45-54,Non-Member,252,2020-01-15,443,No,High,4,26,74,Rainy,No,36.61496214328564,1.1934857615160193
T125709,C,Mandalay,Member,Female,Sports and travel,85.25,31,132.14,2642.84,2020-02-12,10:34,Ewallet,2510.7,4.761905,132.14,8.4,P004,No,10% off,25-34,Non-Member,588,2020-02-16,151,No,High,4,27,69,Snowy,Yes,14.029553471595655,0.8285417960111099
T251406,C,Yangon,Member,Female,Home and lifestyle,50.59,35,88.53,1770.52,2019-05-06,09:16,Credit card,1681.99,4.761905,88.53,8.0,P003,No,N/A,18-24,Member,498,2019-05-11,213,No,Low,1,25,83,Rainy,No,26.26580663812772,1.1135624915255815
T201008,B,Naypyitaw,Member,Male,Food and beverages,19.9,45,44.77,895.47,2020-02-19,17:06,Cash,850.7,4.761905,44.77,7.8,P005,Yes,10% off,35-44,Non-Member,865,2020-02-25,159,Yes,High,4,21,79,Cloudy,No,44.5933439672763,1.02896206718494
T981116,C,Naypyitaw,Normal,Male,Sports and travel,29.93,3,4.49,89.78,2020-01-23,20:46,Credit card,85.3,4.761905,4.49,8.2,P004,No,10% off,45-54,Non-Member,651,2020-01-24,143,Yes,Low,2,24,57,Cloudy,No,32.306431752265716,0.8603127857720192
T506078,A,Naypyitaw,Normal,Male,Food and beverages,20.19,39,39.38,787.57,2019-10-31,17:37,Credit card,748.19,4.761905,39.38,6.5,P005,No,10% off,45-54,Member,561,2019-11-02,255,Yes,Medium,2,25,83,Rainy,Yes,15.235171869540514,1.1618584354923271
T802680,A,Yangon,Normal,Female,Home and lifestyle,91.55,9,41.2,823.94,2019-10-12,21:58,Cash,782.75,4.761905,41.2,7.8,P003,No,10% off,45-54,Non-Member,473,2019-10-18,298,No,Low,2,26,99,Sunny,No,31.490393264776507,1.036396638517585
T610433,C,Naypyitaw,Member,Male,Sports and travel,63.91,26,83.08,1661.55,2020-01-17,09:36,Ewallet,1578.47,4.761905,83.08,7.9,P004,Yes,10% off,18-24,Member,566,2020-01-18,57,Yes,Low,2,11,83,Rainy,Yes,11.440692973685058,1.1644659197919784
T904087,B,Mandalay,Normal,Male,Home and lifestyle,13.05,46,30.01,600.19,2019-07-03,19:55,Ewallet,570.18,4.761905,30.01,7.2,P003,Yes,10% off,18-24,Non-Member,262,2019-07-05,363,No,Low,3,29,62,Rainy,No,44.764225905967685,1.0184176477831062
T728909,A,Mandalay,Member,Male,Health and beauty,11.76,9,5.29,105.83,2019-12-14,09:07,Credit card,100.54,4.761905,5.29,6.3,P001,No,N/A,45-54,Non-Member,207,2019-12-20,373,No,High,4,18,50,Cloudy,Yes,37.60132586809529,1.1464166864170706
T951743,B,Yangon,Member,Male,Food and beverages,73.64,21,77.33,1546.52,2020-01-14,13:44,Cash,1469.19,4.761905,77.33,8.8,P005,No,10% off,35-44,Member,649,2020-01-18,152,Yes,Low,1,24,81,Sunny,No,13.965996084602441,1.187548788940922
T333705,B,Mandalay,Normal,Female,Home and lifestyle,31.37,44,69.01,1380.24,2020-01-27,11:35,Ewallet,1311.23,4.761905,69.01,7.9,P003,No,10% off,25-34,Member,681,2020-01-31,466,No,Low,2,5,70,Sunny,No,27.85654665059921,0.9930753758510437
T380957,B,Yangon,Member,Male,Electronic accessories,72.41,8,28.96,579.28,2020-02-20,13:17,Cash,550.32,4.761905,28.96,9.4,P002,No,N/A,18-24,Non-Member,582,2020-02-21,214,Yes,High,2,21,86,Snowy,Yes,42.355807742202714,0.9169803395383395
T939676,C,Mandalay,Normal,Female,Home and lifestyle,55.76,20,55.76,1115.2,2019-10-14,09:49,Ewallet,1059.44,4.761905,55.76,9.8,P003,Yes,N/A,25-34,Non-Member,892,2019-10-18,168,Yes,High,2,26,89,Sunny,Yes,13.453046975381117,0.9651773315914203
T752561,C,Mandalay,Normal,Female,Home and lifestyle,70.64,45,158.95,3178.95,2019-05-23,15:13,Credit card,3020.0,4.761905,158.95,6.0,P003,No,N/A,25-34,Non-Member,182,2019-05-26,195,Yes,Low,4,6,88,Snowy,No,36.375733867305286,1.0746057336853057
T108604,B,Naypyitaw,Member,Female,Sports and travel,67.93,13,44.15,883.09,2019-04-18,21:42,Ewallet,838.94,4.761905,44.15,9.8,P004,Yes,10% off,35-44,Non-Member,277,2019-04-20,229,Yes,Medium,2,16,54,Rainy,No,17.95490725916563,1.061806962798131
T200123,C,Yangon,Normal,Male,Health and beauty,31.96,9,14.38,287.66,2019-07-11,12:49,Cash,273.28,4.761905,14.38,6.5,P001,Yes,10% off,25-34,Non-Member,206,2019-07-13,164,No,High,3,27,82,Cloudy,Yes,29.94990451608928,0.9170856879570368
T100985,C,Naypyitaw,Normal,Female,Fashion accessories,78.89,28,110.44,2208.81,2019-05-02,14:23,Cash,2098.37,4.761905,110.44,6.9,P006,No,10% off,25-34,Non-Member,545,2019-05-03,415,No,High,1,12,61,Rainy,No,22.589802802988537,0.9269845474771641
T952894,B,Yangon,Normal,Male,Electronic accessories,21.59,12,12.95,259.06,2019-10-17,06:16,Ewallet,246.11,4.761905,12.95,5.7,P002,Yes,N/A,25-34,Non-Member,410,2019-10-20,102,Yes,Medium,4,11,59,Rainy,No,11.388874991912342,1.0920908811908014
T161635,B,Mandalay,Normal,Female,Sports and travel,21.72,13,14.12,282.35,2019-12-24,05:48,Ewallet,268.23,4.761905,14.12,5.3,P004,No,10% off,45-54,Non-Member,722,2019-12-26,270,Yes,Medium,1,19,83,Cloudy,No,10.304761694686695,0.8264956912479791
T765434,C,Yangon,Normal,Male,Home and lifestyle,25.54,7,8.94,178.78,2019-10-16,22:03,Credit card,169.84,4.761905,8.94,9.6,P003,No,10% off,35-44,Non-Member,505,2019-10-22,294,Yes,Medium,4,16,88,Sunny,No,36.24680937911138,0.855462447090387
T362072,B,Yangon,Normal,Female,Home and lifestyle,34.59,27,46.7,933.99,2020-01-11,18:50,Credit card,887.29,4.761905,46.7,6.2,P003,No,N/A,35-44,Member,259,2020-01-16,357,Yes,Medium,2,12,70,Snowy,Yes,28.634483981102576,0.8761497914663733
T278955,A,Naypyitaw,Normal,Male,Fashion accessories,13.6,30,20.41,408.13,2019-09-28,00:14,Ewallet,387.72,4.761905,20.41,8.8,P006,No,N/A,25-34,Member,642,2019-10-01,147,Yes,Medium,2,7,87,Cloudy,Yes,39.92389115861638,1.1975845400401577
T583662,B,Yangon,Member,Male,Fashion accessories,85.02,34,144.53,2890.7,2019-04-12,18:48,Credit card,2746.16,4.761905,144.53,7.7,P006,No,10% off,25-34,Non-Member,598,2019-04-15,314,No,Medium,2,5,83,Rainy,No,40.9325587140926,0.8037238710405717
T792375,A,Mandalay,Normal,Male,Health and beauty,65.12,3,9.77,195.35,2020-03-01,09:29,Credit card,185.58,4.761905,9.77,7.1,P001,No,N/A,35-44,Member,293,2020-03-07,249,No,High,4,9,67,Rainy,Yes,20.74822458240324,0.8646193837828178
T193831,A,Yangon,Member,Female,Food and beverages,89.4,8,35.76,715.18,2019-08-24,13:56,Credit card,679.42,4.761905,35.76,8.5,P005,No,N/A,18-24,Non-Member,488,2019-08-25,370,No,High,3,15,62,Snowy,Yes,10.280213924646787,0.9196416132983598
T692674,C,Yangon,Normal,Female,Home and lifestyle,53.57,13,34.82,696.44,2019-07-27,13:29,Cash,661.62,4.761905,34.82,9.4,P003,Yes,N/A,18-24,Member,529,2019-08-01,139,No,High,4,28,72,Cloudy,Yes,25.72837699134899,1.0164144525949665
T206597,B,Naypyitaw,Member,Female,Home and lifestyle,42.36,45,95.3,1906.08,2019-10-02,07:08,Credit card,1810.78,4.761905,95.3,8.5,P003,No,10% off,45-54,Non-Member,235,2019-10-07,417,Yes,High,4,13,81,Sunny,Yes,36.707503321867264,1.1004641975212617
T483523,A,Yangon,Member,Female,Food and beverages,85.58,22,94.14,1882.82,2020-01-24,10:30,Cash,1788.68,4.761905,94.14,7.0,P005,No,10% off,18-24,Member,517,2020-01-25,469,Yes,High,2,7,71,Rainy,No,16.74462752817398,1.115914604311484
T794370,C,Mandalay,Member,Male,Health and beauty,65.74,31,101.9,2038.09,2019-06-01,09:38,Ewallet,1936.19,4.761905,101.9,8.8,P001,No,10% off,45-54,Member,392,2019-06-06,51,Yes,High,1,7,97,Snowy,No,45.53873258034139,0.9725734085483536
T121842,B,Yangon,Member,Male,Electronic accessories,39.22,2,3.92,78.43,2019-06-16,04:42,Ewallet,74.51,4.761905,3.92,6.1,P002,No,N/A,45-54,Non-Member,455,2019-06-19,204,Yes,Low,4,24,87,Cloudy,Yes,21.65169125875775,0.848200298172305
T826910,C,Naypyitaw,Normal,Female,Home and lifestyle,86.23,27,116.41,2328.22,2019-11-29,06:06,Ewallet,2211.81,4.761905,116.41,8.3,P003,No,N/A,18-24,Member,841,2019-12-01,159,No,Low,4,5,63,Rainy,No,49.961278838778476,0.8990030328177092
T984753,C,Naypyitaw,Member,Male,Food and beverages,68.95,14,48.27,965.36,2019-11-11,15:40,Ewallet,917.09,4.761905,48.27,8.3,P005,No,N/A,18-24,Non-Member,275,2019-11-13,229,No,Medium,1,8,69,Sunny,Yes,36.59538166202009,1.0761686056844932
T379076,B,Naypyitaw,Normal,Female,Sports and travel,66.55,30,99.82,1996.38,2019-05-02,15:39,Ewallet,1896.56,4.761905,99.82,6.7,P004,Yes,10% off,18-24,Non-Member,254,2019-05-04,296,Yes,Medium,1,7,97,Sunny,No,18.830032315606104,0.992312823626676
T849925,B,Mandalay,Normal,Female,Sports and travel,11.35,42,23.83,476.68,2019-07-31,00:25,Cash,452.85,4.761905,23.83,7.2,P004,No,10% off,35-44,Member,375,2019-08-04,211,Yes,High,3,7,65,Sunny,No,20.65918850188105,1.065138596852904
T283806,A,Yangon,Member,Female,Health and beauty,37.68,12,22.61,452.11,2020-02-21,03:09,Ewallet,429.5,4.761905,22.61,5.7,P001,No,10% off,18-24,Non-Member,811,2020-02-24,79,No,Low,1,20,82,Rainy,No,45.889416329266375,0.9695567914161858
T781579,A,Yangon,Member,Male,Electronic accessories,18.41,11,10.12,202.49,2019-07-05,00:39,Credit card,192.36,4.761905,10.12,8.1,P002,No,N/A,35-44,Non-Member,630,2019-07-08,286,No,Medium,3,21,89,Rainy,Yes,22.336928742971356,1.198053547235268
T587478,C,Yangon,Member,Female,Fashion accessories,70.95,37,131.25,2624.97,2020-01-04,03:49,Credit card,2493.72,4.761905,131.25,5.0,P006,No,10% off,45-54,Non-Member,618,2020-01-05,406,Yes,Medium,2,27,68,Rainy,No,29.17808618930927,0.8889181008475218
T284319,B,Naypyitaw,Normal,Male,Sports and travel,48.65,21,51.08,1021.64,2019-04-07,09:53,Ewallet,970.55,4.761905,51.08,7.2,P004,No,10% off,25-34,Non-Member,169,2019-04-09,168,No,Low,1,29,67,Snowy,No,27.94474080228585,0.9415040324502257
T102504,A,Mandalay,Normal,Male,Food and beverages,26.84,22,29.52,590.48,2019-07-17,07:24,Cash,560.95,4.761905,29.52,7.6,P005,No,N/A,18-24,Non-Member,709,2019-07-19,414,Yes,Medium,2,25,83,Cloudy,No,40.01880725471115,1.1931130343706577
T233865,B,Mandalay,Member,Female,Food and beverages,25.14,8,10.06,201.11,2019-12-31,13:48,Ewallet,191.05,4.761905,10.06,10.0,P005,No,N/A,45-54,Non-Member,215,2020-01-05,321,No,Low,1,21,58,Sunny,Yes,34.41496107582027,0.9992794563661258
T506093,B,Naypyitaw,Normal,Female,Fashion accessories,12.3,23,14.14,282.85,2020-02-01,15:17,Ewallet,268.71,4.761905,14.14,7.1,P006,No,N/A,45-54,Member,772,2020-02-04,439,Yes,Low,4,11,95,Sunny,Yes,13.328018845294217,0.8253159498333342
T317066,A,Mandalay,Normal,Female,Fashion accessories,15.5,38,29.45,589.03,2020-01-14,19:09,Credit card,559.58,4.761905,29.45,7.2,P006,Yes,10% off,25-34,Non-Member,755,2020-01-16,153,No,Medium,4,16,59,Sunny,Yes,33.227900046249886,0.87132373789819
T179966,C,Mandalay,Member,Female,Home and lifestyle,63.92,10,31.96,639.19,2019-06-09,21:26,Ewallet,607.23,4.761905,31.96,7.0,P003,No,N/A,45-54,Non-Member,963,2019-06-11,77,Yes,Low,2,27,58,Sunny,No,27.086232257456313,1.0252392453770753
T948629,B,Naypyitaw,Normal,Female,Food and beverages,48.09,4,9.62,192.37,2019-10-25,00:30,Cash,182.75,4.761905,9.62,7.4,P005,No,10% off,18-24,Non-Member,228,2019-10-27,152,Yes,High,1,20,72,Rainy,No,30.86421563748848,1.1735472308679413
T791587,A,Naypyitaw,Member,Male,Fashion accessories,71.19,13,46.27,925.41,2019-08-07,21:20,Ewallet,879.14,4.761905,46.27,9.0,P006,No,N/A,45-54,Member,847,2019-08-09,482,No,High,1,9,93,Snowy,Yes,17.10864015070971,1.0312606384168876
T897752,C,Yangon,Normal,Male,Food and beverages,82.48,7,28.87,577.34,2019-06-09,05:43,Cash,548.48,4.761905,28.87,9.7,P005,No,N/A,18-24,Member,841,2019-06-13,137,No,Low,4,13,71,Rainy,Yes,48.77339400952455,1.15665917967258
T992257,C,Naypyitaw,Normal,Male,Electronic accessories,86.28,10,43.14,862.81,2019-09-19,07:03,Credit card,819.67,4.761905,43.14,7.4,P002,No,10% off,18-24,Member,206,2019-09-24,481,Yes,High,2,26,52,Rainy,Yes,36.136271696374116,1.1178608066230322
